data_moran_type,noise_moran,data_moran,rmse,corr,ssim,coverage_rate,mape,nrmse
neg,0.9396717790663035,-0.9426611508918318,0.09837187701651919,0.47707633702790064,0.1994508431736156,0.8994,8.787909377642421,0.9504274009774079
neg,0.9722701355341671,-0.1410495438128567,0.05666137987295811,0.6494047824470344,0.30785455088501995,0.9173,14.147314523376746,0.7942264495573036
neg,0.9722701355341671,-0.4762218133233407,0.05736181884309914,0.6732339263667597,0.30957970068128654,0.9316,15.582831071448382,0.7734331198793774
neg,0.9722701355341671,-0.6700090675545946,0.058016914284025604,0.65904513695189,0.3161062625529685,0.9277,13.790656116493663,0.799586583210489
neg,0.9722701355341671,-0.7800832000423832,0.05734381707886144,0.6438023687771977,0.28789407853138277,0.9152,14.93687158915784,0.8074415283267959
neg,0.9722701355341671,-0.8446215842549725,0.0583715828578024,0.6328375403622059,0.29273732099552935,0.9248,16.34888998401435,0.8085970221991942
neg,0.9722701355341671,-0.8846289036488941,0.05634481392757399,0.6454695377354545,0.31107587095551037,0.9188,18.839967334516203,0.8069202031111609
neg,0.9722701355341671,-0.9110327728305374,0.05724681138174593,0.6443824637012016,0.28975806809542765,0.927,17.343792711286827,0.7913159280580159
neg,0.9722701355341671,-0.9293912726389735,0.059212833022616526,0.6511015877948112,0.31401548555762965,0.9331,14.641040445418875,0.8196307066643642
neg,0.9722701355341671,-0.9426611508918318,0.06008198942136819,0.6414259712496851,0.2841881765484147,0.9376,15.380068418654902,0.8119361616757931
neg,0.9831347424274329,-0.1410495438128567,0.03859385670843122,0.7190030727754151,0.36791662304154144,0.9331,7.466733660834669,0.7142178116509521
neg,0.9831347424274329,-0.4762218133233407,0.03823427709634497,0.7294351722912787,0.39082846561755624,0.9362,6.873133737972074,0.7076233351103614
neg,0.9831347424274329,-0.6700090675545946,0.036750039872760445,0.7286121072640945,0.3808233781410856,0.9292,7.38585614213816,0.6885465435499486
neg,0.9831347424274329,-0.7800832000423832,0.03879713752956279,0.7193594894809026,0.3759488894122082,0.9345,7.398224231019129,0.7229898454824186
neg,0.9831347424274329,-0.8446215842549725,0.03824093446287699,0.7478200401510954,0.40196905436668084,0.9472,7.2731619155002445,0.6873066799842305
neg,0.9831347424274329,-0.8846289036488941,0.03746055545769364,0.7451089384344904,0.38972122756396343,0.9446,7.554520692905291,0.6758542872328752
neg,0.9831347424274329,-0.9110327728305374,0.03874052449491117,0.7410714100152738,0.3811958274218179,0.9547,7.687265601739474,0.6905982501470485
neg,0.9831347424274329,-0.9293912726389735,0.03881095029872311,0.7257474342939573,0.37590545137635023,0.9412,7.661119734018518,0.7156062831906825
neg,0.9831347424274329,-0.9426611508918318,0.03614180834281353,0.7294429563023922,0.39101523741582983,0.9224,6.697734308210186,0.6941272209296198
neg,0.9886542446545953,-0.1410495438128567,0.026389714556314364,0.7965607220824013,0.44643543719810447,0.9538,6.0087894730392915,0.6061822073751726
neg,0.9886542446545953,-0.4762218133233407,0.025846123366915396,0.8040502962790839,0.4565713971806724,0.9455,5.636928216383829,0.5975443027770744
neg,0.9886542446545953,-0.6700090675545946,0.025965791524767207,0.8036808960447243,0.465025438464816,0.952,5.848063669723183,0.5905170350698852
neg,0.9886542446545953,-0.7800832000423832,0.026218935836517646,0.8123051343263651,0.4570273956621748,0.9594,5.923398328796721,0.5838135559020521
neg,0.9886542446545953,-0.8446215842549725,0.02662358248013298,0.8051330897505196,0.4560092171642199,0.9628,6.046549150471282,0.5956467362002376
neg,0.9886542446545953,-0.8846289036488941,0.026246877798931548,0.7935314471963631,0.4420863026746246,0.9457,5.942695821325145,0.6084157116020941
neg,0.9886542446545953,-0.9110327728305374,0.026030102148464258,0.8168833791341256,0.46124365293810504,0.9602,5.8247758645652565,0.5772409273463335
neg,0.9886542446545953,-0.9293912726389735,0.025879041803686907,0.791645651747672,0.440713709443963,0.9448,6.055830580429264,0.6090078652737984
neg,0.9886542446545953,-0.9426611508918318,0.026113179060174616,0.8050326854429164,0.44452901108438375,0.9424,6.0818055884141256,0.5985890889631938
neg,0.9918687429664483,-0.1410495438128567,0.01920297447579693,0.846036360131777,0.5069966999800831,0.9555,4.6421190592454025,0.5275579411411385
neg,0.9918687429664483,-0.4762218133233407,0.018529301400131478,0.8551499255543397,0.5200216052167412,0.9577,4.7920270006116015,0.5090135488010067
neg,0.9918687429664483,-0.6700090675545946,0.01847077596542735,0.8564961111272558,0.5158487705670198,0.9542,4.521160204517432,0.5109427303039307
neg,0.9918687429664483,-0.7800832000423832,0.018676686406232167,0.8523668323674628,0.5155024078617382,0.9553,4.691966277514339,0.5137836742963375
neg,0.9918687429664483,-0.8446215842549725,0.01829740109586613,0.8534978123950319,0.5187618970501563,0.9455,4.596477205484137,0.5163475738421527
neg,0.9918687429664483,-0.8846289036488941,0.018225904373643055,0.856611797492258,0.5074005718807685,0.9438,4.771962222630644,0.5078168055870221
neg,0.9918687429664483,-0.9110327728305374,0.018574974398100325,0.8649729242162733,0.5158306293313449,0.9566,4.5905393290651215,0.4928877639123963
neg,0.9918687429664483,-0.9293912726389735,0.018917693730069997,0.8536150058072149,0.5110802934326488,0.955,4.512920531609405,0.5206447693447601
neg,0.9918687429664483,-0.9426611508918318,0.019103219574106534,0.8558825651366998,0.5079160961984263,0.967,4.643161665826702,0.5132533411700024
neg,0.9938785317292541,-0.1410495438128567,0.014473363928538228,0.8836924938774787,0.5473989755820805,0.9557,3.7259331604979797,0.4612409494584043
neg,0.9938785317292541,-0.4762218133233407,0.013698455579235148,0.897069928651596,0.5863930915615242,0.9609,3.786567186513109,0.43391388279574705
neg,0.9938785317292541,-0.6700090675545946,0.014167002849147538,0.8910242520730752,0.577261121138136,0.9675,3.8059875346401917,0.4461700599441864
neg,0.9938785317292541,-0.7800832000423832,0.01398353113803464,0.889535492036046,0.5686539920834649,0.9567,3.7353648579414034,0.4484152611483135
neg,0.9938785317292541,-0.8446215842549725,0.01475255598904722,0.874916735459038,0.5519982137557197,0.9571,3.771146258106596,0.4758547067097333
neg,0.9938785317292541,-0.8846289036488941,0.014317795884828882,0.8929907248561647,0.5517513215904408,0.9677,3.7484794142608644,0.4430531018233496
neg,0.9938785317292541,-0.9110327728305374,0.014611364185857314,0.8815774157065791,0.5462654765588749,0.9592,4.054486598421887,0.46410332687431655
neg,0.9938785317292541,-0.9293912726389735,0.014684425232139897,0.8819156687406423,0.5564609119996888,0.9541,3.695941302807965,0.46272111290907264
neg,0.9938785317292541,-0.9426611508918318,0.01434956926080744,0.8840301747096052,0.5583158814055319,0.9584,3.748762962408497,0.4594260820498185
neg,0.995277811538734,-0.1410495438128567,0.010951511070472549,0.9215522097842018,0.6456790857774021,0.977,4.248344656727175,0.37747247005096213
neg,0.995277811538734,-0.4762218133233407,0.011024769522103463,0.9218365287977285,0.6378124648339355,0.9824,4.447179353481122,0.3769226049304577
neg,0.995277811538734,-0.6700090675545946,0.011386765486936885,0.9131963544208023,0.6303856009311958,0.9777,4.207281896121437,0.397399339581562
neg,0.995277811538734,-0.7800832000423832,0.01088564738539362,0.9108150986771895,0.6247510228324037,0.9565,4.408043804128427,0.4033969354325415
neg,0.995277811538734,-0.8446215842549725,0.011085495131245104,0.9161041845815097,0.6384584374084828,0.9741,4.540715437221861,0.3910190655846162
neg,0.995277811538734,-0.8846289036488941,0.01112697455214044,0.9090501613653987,0.6336895260818607,0.9759,4.305210371185578,0.40074348422139006
neg,0.995277811538734,-0.9110327728305374,0.010971606437491132,0.9138118641971618,0.6213545588616893,0.9683,4.349626769608703,0.39830968894395796
neg,0.995277811538734,-0.9293912726389735,0.011021270888250239,0.9171442381742554,0.6411740149935423,0.978,4.376613853834295,0.38989967080333676
neg,0.995277811538734,-0.9426611508918318,0.01061989260517207,0.924918716043263,0.6514032682901801,0.9761,4.033321956243105,0.3664544051451233
